head,relation,tail
CID447077,combination,CID63224
CID447077,combination,CID6917864
CID447077,combination,CID9852573
CID4474,combination,CID53494972
CID4474,combination,CID9852573
CID4477,combination,CID449381
CID4477,combination,CID4513
CID4477,combination,CID4674
CID4477,combination,CID4912
CID4477,combination,CID517546
CID4477,combination,CID5284583
CID4477,combination,CID5310966
CID4477,combination,CID5311068
CID4477,combination,CID5323714
CID4477,combination,CID5329102
CID4477,combination,CID5342
CID4477,combination,CID5358
CID4477,combination,CID5360515
CID4477,combination,CID5426
CID4477,combination,CID5430
CID4477,combination,CID5462501
CID4477,combination,CID54675769
CID4477,combination,CID5493444
CID4477,combination,CID5530
CID4477,combination,CID5546
CID4477,combination,CID5831
CID4477,combination,CID5944
CID4477,combination,CID5991
CID4477,combination,CID6013
CID4477,combination,CID6018
CID4477,combination,CID60648
CID4477,combination,CID60753
CID4477,combination,CID60795
CID4477,combination,CID60838
CID4477,combination,CID6100
CID4477,combination,CID6321424
CID4477,combination,CID6337614
CID4477,combination,CID64139
CID4477,combination,CID656583
CID4477,combination,CID68546
CID4477,combination,CID68617
CID4477,combination,CID6914273
CID4477,combination,CID6914657
CID4477,combination,CID6918296
CID4477,combination,CID7550
CID4477,combination,CID91649
CID4477,combination,CID92722
CID4477,combination,CID9930913
CID448013,combination,CID4993
CID448013,combination,CID5311
CID448013,combination,CID53248764
CID448013,combination,CID53494972
CID448013,combination,CID572
CID448013,combination,CID6321424
CID448013,combination,CID63224
CID448013,combination,CID6917864
CID448013,combination,CID71386
CID448013,combination,CID92727
CID448013,combination,CID9914412
CID449171,combination,CID46188928
CID449171,combination,CID53340426
CID449171,combination,CID53340771
CID449171,combination,CID60160561
CID449381,combination,CID4674
CID449381,combination,CID4912
CID449381,combination,CID517546
CID449381,combination,CID5284583
CID449381,combination,CID5291
CID449381,combination,CID5310966
CID449381,combination,CID5311
CID449381,combination,CID5323714
CID449381,combination,CID5329102
CID449381,combination,CID5342
CID449381,combination,CID5358
CID449381,combination,CID5426
CID449381,combination,CID5430
CID449381,combination,CID5462501
CID449381,combination,CID54675769
CID449381,combination,CID54680692
CID449381,combination,CID54684141
CID449381,combination,CID5530
CID449381,combination,CID5546
CID449381,combination,CID5831
CID449381,combination,CID5833
CID449381,combination,CID6018
CID449381,combination,CID60648
CID449381,combination,CID60753
CID449381,combination,CID60795
CID449381,combination,CID60838
CID449381,combination,CID6100
CID449381,combination,CID6321424
CID449381,combination,CID6337614
CID449381,combination,CID64139
CID449381,combination,CID656583
CID449381,combination,CID68617
CID449381,combination,CID6914273
CID449381,combination,CID6918296
CID449381,combination,CID7550
CID449381,combination,CID91649
CID449381,combination,CID92722
CID449381,combination,CID9811704
CID449381,combination,CID9930913
CID4513,combination,CID4674
CID4513,combination,CID517546
CID4513,combination,CID5291
CID4513,combination,CID5310966
CID4513,combination,CID5311
CID4513,combination,CID5311068
CID4513,combination,CID5323714
CID4513,combination,CID5329102
CID4513,combination,CID5342
CID4513,combination,CID5358
CID4513,combination,CID5360515
CID4513,combination,CID5426
CID4513,combination,CID5462501
CID4513,combination,CID54684141
CID4513,combination,CID5493444
CID4513,combination,CID5530
CID4513,combination,CID5546
CID4513,combination,CID5831
CID4513,combination,CID5833
CID4513,combination,CID6013
CID4513,combination,CID6018
CID4513,combination,CID60753
CID4513,combination,CID60795
CID4513,combination,CID60838
CID4513,combination,CID6100
CID4513,combination,CID6321424
CID4513,combination,CID6337614
CID4513,combination,CID656583
CID4513,combination,CID68617
CID4513,combination,CID6914273
CID4513,combination,CID6918296
CID4513,combination,CID7550
CID4513,combination,CID91649
CID4513,combination,CID92722
CID4513,combination,CID9811704
CID46188928,combination,CID53340771
CID46188928,combination,CID60160561
CID46188928,combination,CID6914657
CID46188928,combination,CID71543365
CID46188928,combination,CID71664305
CID46188928,combination,CID90241673
CID46220502,combination,CID54684141
CID46220502,combination,CID6914657
CID46220502,combination,CID9852573
CID46239015,combination,CID5311
CID46239015,combination,CID5311497
CID46239015,combination,CID5329102
CID46239015,combination,CID5944
CID46239015,combination,CID59691338
CID46239015,combination,CID6917864
CID46239015,combination,CID6918405
CID46239015,combination,CID9887053
CID4674,combination,CID4912
CID4674,combination,CID517546
CID4674,combination,CID5284583
CID4674,combination,CID5291
CID4674,combination,CID5310966
CID4674,combination,CID5311
CID4674,combination,CID5311068
CID4674,combination,CID5323714
CID4674,combination,CID5329102
CID4674,combination,CID5342
CID4674,combination,CID5358
CID4674,combination,CID5360515
CID4674,combination,CID5426
CID4674,combination,CID5462501
CID4674,combination,CID54675769
CID4674,combination,CID54684141
CID4674,combination,CID5493444
CID4674,combination,CID5530
CID4674,combination,CID5546
CID4674,combination,CID5831
CID4674,combination,CID5833
CID4674,combination,CID5991
CID4674,combination,CID6018
CID4674,combination,CID60648
CID4674,combination,CID60753
CID4674,combination,CID60795
CID4674,combination,CID60838
CID4674,combination,CID6100
CID4674,combination,CID6321424
CID4674,combination,CID64139
CID4674,combination,CID656583
CID4674,combination,CID68617
CID4674,combination,CID6914273
CID4674,combination,CID6918296
CID4674,combination,CID7550
CID4674,combination,CID91649
CID4674,combination,CID9811704
CID4674,combination,CID9930913
CID46944259,combination,CID57336745
CID46944259,combination,CID5944
CID46944259,combination,CID6917864
CID46944259,combination,CID9823820
CID46944259,combination,CID9918559
CID4746,combination,CID6917864
CID4912,combination,CID517546
CID4912,combination,CID5284583
CID4912,combination,CID5291
CID4912,combination,CID5310966
CID4912,combination,CID5311
CID4912,combination,CID5311068
CID4912,combination,CID5323714
CID4912,combination,CID5342
CID4912,combination,CID5358
CID4912,combination,CID5360515
CID4912,combination,CID5430
CID4912,combination,CID5462501
CID4912,combination,CID54675769
CID4912,combination,CID54680692
CID4912,combination,CID5530
CID4912,combination,CID5546
CID4912,combination,CID5833
CID4912,combination,CID5991
CID4912,combination,CID60648
CID4912,combination,CID60753
CID4912,combination,CID60838
CID4912,combination,CID6321424
CID4912,combination,CID6337614
CID4912,combination,CID64139
CID4912,combination,CID656583
CID4912,combination,CID68617
CID4912,combination,CID6914273
CID4912,combination,CID6918296
CID4912,combination,CID91649
CID4912,combination,CID9811704
CID4912,combination,CID9930913
CID492405,combination,CID60974
CID492405,combination,CID6167
CID492405,combination,CID63009
CID49867936,combination,CID73265392
CID49867936,combination,CID9865515
CID4993,combination,CID572
CID4993,combination,CID6321424
CID4993,combination,CID63224
CID4993,combination,CID6917864
CID51001932,combination,CID51042438
CID51001932,combination,CID5311
CID51001932,combination,CID5311497
CID51001932,combination,CID5330286
CID51001932,combination,CID56649450
CID51001932,combination,CID60838
CID51001932,combination,CID9858940
CID51001932,combination,CID9887053
CID51001932,combination,CID9914412
CID51042438,combination,CID5311
CID51042438,combination,CID5330286
CID51358113,combination,CID53494972
CID51358113,combination,CID57336745
CID51358113,combination,CID6917864
CID51358113,combination,CID73461
CID517546,combination,CID5284583
CID517546,combination,CID5291
CID517546,combination,CID5310966
CID517546,combination,CID5311068
CID517546,combination,CID5323714
CID517546,combination,CID5329102
CID517546,combination,CID5342
CID517546,combination,CID5358
CID517546,combination,CID5360515
CID517546,combination,CID5426
CID517546,combination,CID5430
CID517546,combination,CID5462501
CID517546,combination,CID54675769
CID517546,combination,CID54680692
CID517546,combination,CID54684141
CID517546,combination,CID5493444
CID517546,combination,CID5530
CID517546,combination,CID5546
CID517546,combination,CID5831
CID517546,combination,CID5833
CID517546,combination,CID5991
CID517546,combination,CID6013
CID517546,combination,CID6018
CID517546,combination,CID60648
CID517546,combination,CID60753
CID517546,combination,CID60795
CID517546,combination,CID60838
CID517546,combination,CID6100
CID517546,combination,CID6321424
CID517546,combination,CID6337614
CID517546,combination,CID64139
CID517546,combination,CID656583
CID517546,combination,CID68617
CID517546,combination,CID6914273
CID517546,combination,CID6918296
CID517546,combination,CID7550
CID517546,combination,CID91649
CID517546,combination,CID92722
CID517546,combination,CID9930913
CID5281078,combination,CID5329102
CID5281078,combination,CID60795
CID5281078,combination,CID60974
CID5281078,combination,CID6167
CID5281078,combination,CID63009
CID5281078,combination,CID6456015
CID5284583,combination,CID5291
CID5284583,combination,CID5310966
CID5284583,combination,CID5311
CID5284583,combination,CID5311068
CID5284583,combination,CID5323714
CID5284583,combination,CID5329102
CID5284583,combination,CID5342
CID5284583,combination,CID5360515
CID5284583,combination,CID5426
CID5284583,combination,CID5430
CID5284583,combination,CID5462501
CID5284583,combination,CID54675769
CID5284583,combination,CID54680692
CID5284583,combination,CID54684141
CID5284583,combination,CID5530
CID5284583,combination,CID5546
CID5284583,combination,CID5831
CID5284583,combination,CID5833
CID5284583,combination,CID5991
CID5284583,combination,CID6018
CID5284583,combination,CID60753
CID5284583,combination,CID60795
CID5284583,combination,CID60838
CID5284583,combination,CID6100
CID5284583,combination,CID6321424
CID5284583,combination,CID6337614
CID5284583,combination,CID64139
CID5284583,combination,CID656583
CID5284583,combination,CID68617
CID5284583,combination,CID6914273
CID5284583,combination,CID6918296
CID5284583,combination,CID7550
CID5284583,combination,CID92722
CID5284583,combination,CID9811704
CID5284583,combination,CID9930913
CID5291,combination,CID5310966
CID5291,combination,CID5311
CID5291,combination,CID5311068
CID5291,combination,CID5329102
CID5291,combination,CID5342
CID5291,combination,CID5360373
CID5291,combination,CID5360515
CID5291,combination,CID5388983
CID5291,combination,CID5426
CID5291,combination,CID5430
CID5291,combination,CID5462501
CID5291,combination,CID54675769
CID5291,combination,CID54684141
CID5291,combination,CID5493444
CID5291,combination,CID5530
CID5291,combination,CID5546
CID5291,combination,CID5831
CID5291,combination,CID5833
CID5291,combination,CID5991
CID5291,combination,CID6013
CID5291,combination,CID6018
CID5291,combination,CID60198
CID5291,combination,CID60699
CID5291,combination,CID60753
CID5291,combination,CID60795
CID5291,combination,CID6100
CID5291,combination,CID6321424
CID5291,combination,CID6337614
CID5291,combination,CID636362
CID5291,combination,CID64139
CID5291,combination,CID656583
CID5291,combination,CID68617
CID5291,combination,CID68740
CID5291,combination,CID6914273
CID5291,combination,CID6918296
CID5291,combination,CID71384
CID5291,combination,CID7550
CID5291,combination,CID91649
CID5291,combination,CID92722
CID5291,combination,CID9811704
CID5291,combination,CID9854073
CID5291,combination,CID9930913
CID52947716,combination,CID5311
CID52947716,combination,CID54684141
CID52947716,combination,CID60838
CID52947716,combination,CID6758
CID52947716,combination,CID74990
CID52947716,combination,CID9852573
CID52947716,combination,CID9949641
CID5310966,combination,CID5311
CID5310966,combination,CID5323714
CID5310966,combination,CID5329102
CID5310966,combination,CID5342
CID5310966,combination,CID5358
CID5310966,combination,CID5462501
CID5310966,combination,CID54680692
CID5310966,combination,CID54684141
CID5310966,combination,CID5493444
CID5310966,combination,CID5530
CID5310966,combination,CID5546
CID5310966,combination,CID5833
CID5310966,combination,CID6013
CID5310966,combination,CID6018
CID5310966,combination,CID60648
CID5310966,combination,CID60753
CID5310966,combination,CID60795
CID5310966,combination,CID60838
CID5310966,combination,CID6100
CID5310966,combination,CID6321424
CID5310966,combination,CID6337614
CID5310966,combination,CID64139
CID5310966,combination,CID656583
CID5310966,combination,CID6914273
CID5310966,combination,CID6918296
CID5310966,combination,CID7550
CID5310966,combination,CID91649
CID5310966,combination,CID92722
CID5310966,combination,CID9811704
CID5310966,combination,CID9930913
CID5311,combination,CID5311068
CID5311,combination,CID5311497
CID5311,combination,CID5323714
CID5311,combination,CID53248764
CID5311,combination,CID5329102
CID5311,combination,CID5330286
CID5311,combination,CID5342
CID5311,combination,CID5358
CID5311,combination,CID5360373
CID5311,combination,CID5360515
CID5311,combination,CID5388983
CID5311,combination,CID5426
CID5311,combination,CID5430
CID5311,combination,CID5462501
CID5311,combination,CID54675769
CID5311,combination,CID54680692
CID5311,combination,CID54684141
CID5311,combination,CID5493444
CID5311,combination,CID5530
