mode,split,drug1_id,drug2_id,head,relation,tail
warm,val,919,2640,CID119570,combination,CID121396
warm,val,919,2673,CID121396,combination,CID6178111
warm,val,919,2722,CID121396,combination,CID122108
warm,val,919,2772,CID121396,combination,CID135415564
warm,val,919,2964,CID121396,combination,CID135398744
warm,val,919,3003,CID121396,combination,CID5833
warm,val,919,3016,CID121396,combination,CID130313
warm,val,919,3039,CID121396,combination,CID5329102
warm,val,919,3178,CID121396,combination,CID60648
warm,val,919,3252,CID121396,combination,CID5572
warm,val,919,3348,CID121396,combination,CID5310966
warm,val,919,3368,CID121396,combination,CID13342
warm,val,920,952,CID25137844,combination,CID2576
warm,val,920,967,CID2576,combination,CID7697
warm,val,920,1000,CID2576,combination,CID6917698
warm,val,920,1001,CID2576,combination,CID62886
warm,val,920,1019,CID119182,combination,CID2576
warm,val,920,1021,CID2576,combination,CID2796
warm,val,920,1027,CID2576,combination,CID60606
warm,val,920,1077,CID2576,combination,CID6234
warm,val,920,1152,CID2576,combination,CID5311068
warm,val,920,1159,CID2576,combination,CID3038
warm,val,920,1275,CID135449332,combination,CID2576
warm,val,920,1285,CID2576,combination,CID5462501
warm,val,920,1440,CID2576,combination,CID3415
warm,val,920,1556,CID135398740,combination,CID2576
warm,val,920,1631,CID2576,combination,CID3637
warm,val,920,1839,CID219078,combination,CID2576
warm,val,920,1843,CID2576,combination,CID3878
warm,val,920,1851,CID2576,combination,CID3899
warm,val,920,1893,CID2576,combination,CID3955
warm,val,920,1901,CID157920,combination,CID2576
warm,val,920,2010,CID2576,combination,CID4046
warm,val,920,2046,CID2576,combination,CID8226
warm,val,920,2055,CID2576,combination,CID441350
warm,val,920,2064,CID2576,combination,CID441314
warm,val,920,2068,CID2576,combination,CID4197
warm,val,920,2070,CID2576,combination,CID4201
warm,val,920,2082,CID2576,combination,CID4212
warm,val,920,2309,CID2576,combination,CID4477
warm,val,920,2380,CID130881,combination,CID2576
warm,val,920,2397,CID2576,combination,CID65028
warm,val,920,2425,CID2576,combination,CID4641
warm,val,920,2536,CID2576,combination,CID4674
warm,val,920,2580,CID2576,combination,CID6839
warm,val,920,2666,CID2576,combination,CID4915
warm,val,920,2697,CID12314839,combination,CID2576
warm,val,920,2709,CID2576,combination,CID3034034
warm,val,920,2747,CID2576,combination,CID56959
warm,val,920,2787,CID2576,combination,CID5073
warm,val,920,3012,CID22475,combination,CID2576
warm,val,920,3114,CID2576,combination,CID2733526
warm,val,920,3169,CID2576,combination,CID5430
warm,val,920,3223,CID2576,combination,CID5284627
warm,val,920,3236,CID2576,combination,CID5530
warm,val,920,3248,CID2576,combination,CID5566
warm,val,920,3253,CID2576,combination,CID656583
warm,val,920,3257,CID2576,combination,CID5585
warm,val,922,949,CID2578,combination,CID446156
warm,val,922,967,CID2578,combination,CID7697
warm,val,922,981,CID2578,combination,CID6435415
warm,val,922,989,CID156419,combination,CID2578
warm,val,922,1000,CID2578,combination,CID6917698
warm,val,922,1019,CID119182,combination,CID2578
warm,val,922,1027,CID2578,combination,CID60606
warm,val,922,1047,CID11626560,combination,CID2578
warm,val,922,1074,CID2578,combination,CID6252
warm,val,922,1111,CID2578,combination,CID6914273
warm,val,922,1123,CID2578,combination,CID3062316
warm,val,922,1153,CID2578,combination,CID71384
warm,val,922,1229,CID2578,combination,CID6918296
warm,val,922,1240,CID24197464,combination,CID2578
warm,val,922,1241,CID2578,combination,CID54611422
warm,val,922,1267,CID2578,combination,CID3009
warm,val,922,1319,CID176871,combination,CID2578
warm,val,922,1331,CID14052,combination,CID2578
warm,val,922,1350,CID150311,combination,CID2578
warm,val,922,1351,CID2578,combination,CID9894653
warm,val,922,1378,CID134018,combination,CID2578
warm,val,922,1432,CID2578,combination,CID5324346
warm,val,922,1551,CID2578,combination,CID3446
warm,val,922,1556,CID135398740,combination,CID2578
warm,val,922,1599,CID2578,combination,CID3519
warm,val,922,1639,CID121858,combination,CID2578
warm,val,922,1694,CID2578,combination,CID5291
warm,val,922,1698,CID2578,combination,CID57469
warm,val,922,1716,CID2578,combination,CID60838
warm,val,922,1727,CID2578,combination,CID3779
warm,val,922,1839,CID219078,combination,CID2578
warm,val,922,1851,CID2578,combination,CID3899
warm,val,922,2002,CID2578,combination,CID5935
warm,val,922,2018,CID2578,combination,CID4054
warm,val,922,2027,CID2578,combination,CID667490
warm,val,922,2033,CID15459,combination,CID2578
warm,val,922,2111,CID2578,combination,CID446541
warm,val,922,2228,CID2578,combination,CID36462
warm,val,922,2309,CID2578,combination,CID4477
warm,val,922,2327,CID2578,combination,CID4499
warm,val,922,2335,CID2578,combination,CID4513
warm,val,922,2379,CID158781,combination,CID2578
warm,val,922,2397,CID2578,combination,CID65028
warm,val,922,2426,CID2578,combination,CID5748
warm,val,922,2551,CID10113978,combination,CID2578
warm,val,922,2579,CID2578,combination,CID54680692
warm,val,922,2600,CID2578,combination,CID55329
warm,val,922,2660,CID2578,combination,CID4909
warm,val,922,2666,CID2578,combination,CID4915
warm,val,922,2667,CID2578,combination,CID9703
warm,val,922,2742,CID2578,combination,CID54671008
warm,val,922,2801,CID2578,combination,CID5352062
warm,val,922,2958,CID2578,combination,CID68617
warm,val,922,3140,CID2578,combination,CID452548
warm,val,922,3158,CID2578,combination,CID54675776
warm,val,922,3190,CID2578,combination,CID5479
warm,val,922,3225,CID2578,combination,CID60699
warm,val,922,3236,CID2578,combination,CID5530
warm,val,922,3242,CID2578,combination,CID5546
warm,val,922,3257,CID2578,combination,CID5585
warm,val,922,3295,CID130904,combination,CID2578
warm,val,922,3454,CID24066,combination,CID2578
warm,val,922,3468,CID2578,combination,CID5311
warm,val,925,1905,CID2585,combination,CID6437380
warm,val,931,2539,CID11848225,combination,CID6918837
warm,val,933,3138,CID5394,combination,CID6915944
warm,val,934,2819,CID25126798,combination,CID6437877
warm,val,934,3138,CID5394,combination,CID6437877
warm,val,935,1004,CID2771,combination,CID9570757
warm,val,935,1019,CID119182,combination,CID9570757
warm,val,935,1022,CID2797,combination,CID9570757
warm,val,935,1111,CID6914273,combination,CID9570757
warm,val,935,1191,CID3108,combination,CID9570757
warm,val,935,1205,CID681,combination,CID9570757
warm,val,935,1288,CID10090750,combination,CID9570757
warm,val,935,1432,CID5324346,combination,CID9570757
warm,val,935,1597,CID38521,combination,CID9570757
warm,val,935,1631,CID3637,combination,CID9570757
warm,val,935,1679,CID60753,combination,CID9570757
warm,val,935,1727,CID3779,combination,CID9570757
warm,val,935,1843,CID3878,combination,CID9570757
warm,val,935,1851,CID3899,combination,CID9570757
warm,val,935,1859,CID5284583,combination,CID9570757
warm,val,935,1881,CID13520,combination,CID9570757
warm,val,935,1905,CID6437380,combination,CID9570757
warm,val,935,1997,CID4030,combination,CID9570757
warm,val,935,2010,CID4046,combination,CID9570757
warm,val,935,2027,CID667490,combination,CID9570757
warm,val,935,2034,CID4091,combination,CID9570757
warm,val,935,2330,CID115355,combination,CID9570757
warm,val,935,2340,CID3019427,combination,CID9570757
warm,val,935,2345,CID54675769,combination,CID9570757
warm,val,935,2392,CID3034010,combination,CID9570757
warm,val,935,2426,CID5748,combination,CID9570757
warm,val,935,2551,CID10113978,combination,CID9570757
warm,val,935,2562,CID4735,combination,CID9570757
warm,val,935,2580,CID6839,combination,CID9570757
warm,val,935,2640,CID119570,combination,CID9570757
warm,val,935,2664,CID4912,combination,CID9570757
warm,val,935,2690,CID1047,combination,CID9570757
warm,val,935,2697,CID12314839,combination,CID9570757
warm,val,935,2747,CID56959,combination,CID9570757
warm,val,935,2781,CID5070,combination,CID9570757
warm,val,935,2816,CID129228,combination,CID9570757
warm,val,935,2939,CID11243969,combination,CID9570757
warm,val,935,3004,CID25249,combination,CID9570757
warm,val,935,3152,CID13769,combination,CID9570757
warm,val,935,3211,CID5504,combination,CID9570757
warm,val,935,3234,CID5526,combination,CID9570757
warm,val,935,3242,CID5546,combination,CID9570757
warm,val,935,3248,CID5566,combination,CID9570757
warm,val,935,3252,CID5572,combination,CID9570757
warm,val,935,3255,CID5578,combination,CID9570757
warm,val,935,3456,CID5719,combination,CID9570757
warm,val,938,3138,CID5394,combination,CID9830519
warm,val,941,2479,CID11598628,combination,CID9937686
warm,val,942,2819,CID122724,combination,CID25126798
warm,val,943,958,CID2662,combination,CID2708
warm,val,943,1074,CID2662,combination,CID6252
warm,val,943,1198,CID148124,combination,CID2662
warm,val,943,1241,CID2662,combination,CID54611422
warm,val,943,1465,CID2662,combination,CID356653
warm,val,943,1640,CID2662,combination,CID3657
warm,val,943,1853,CID216326,combination,CID2662
warm,val,943,1857,CID2662,combination,CID3902
warm,val,943,2082,CID2662,combination,CID4212
warm,val,943,2529,CID2662,combination,CID36314
warm,val,943,2539,CID2662,combination,CID6918837
warm,val,943,3138,CID2662,combination,CID5394
warm,val,943,3356,CID2662,combination,CID42611257
warm,val,943,3369,CID2662,combination,CID5388983
warm,val,945,1992,CID11347535,combination,CID6436208
warm,val,945,3138,CID5394,combination,CID6436208
warm,val,948,1993,CID11347535,combination,CID57379345
warm,val,949,1004,CID2771,combination,CID446156
warm,val,949,1027,CID446156,combination,CID60606
warm,val,949,1073,CID446156,combination,CID6253
warm,val,949,1077,CID446156,combination,CID6234
warm,val,949,1111,CID446156,combination,CID6914273
warm,val,949,1221,CID208898,combination,CID446156
warm,val,949,1266,CID446156,combination,CID64139
warm,val,949,1311,CID446156,combination,CID448812
warm,val,949,1350,CID150311,combination,CID446156
warm,val,949,1442,CID446156,combination,CID446987
warm,val,949,1844,CID3883,combination,CID446156
warm,val,949,1851,CID3899,combination,CID446156
warm,val,949,1862,CID13109,combination,CID446156
warm,val,949,1881,CID13520,combination,CID446156
warm,val,949,1893,CID3955,combination,CID446156
warm,val,949,2006,CID4037,combination,CID446156
warm,val,949,2033,CID15459,combination,CID446156
warm,val,949,2068,CID4197,combination,CID446156
warm,val,949,2288,CID446156,combination,CID5311309
warm,val,949,2379,CID158781,combination,CID446156
warm,val,949,2425,CID446156,combination,CID4641
warm,val,949,2426,CID446156,combination,CID5748
warm,val,949,2651,CID446156,combination,CID5755
warm,val,949,2660,CID446156,combination,CID4909
warm,val,949,2664,CID446156,combination,CID4912
warm,val,949,2689,CID1046,combination,CID446156
warm,val,949,2747,CID446156,combination,CID56959
warm,val,949,2772,CID135415564,combination,CID446156
warm,val,949,2781,CID446156,combination,CID5070
warm,val,949,2977,CID4369359,combination,CID446156
warm,val,949,3012,CID22475,combination,CID446156
warm,val,949,3039,CID446156,combination,CID5329102
warm,val,949,3101,CID445643,combination,CID446156
warm,val,949,3169,CID446156,combination,CID5430
warm,val,949,3248,CID446156,combination,CID5566
warm,val,949,3250,CID446156,combination,CID5568
warm,val,949,3336,CID3121,combination,CID446156
warm,val,949,3454,CID24066,combination,CID446156
warm,val,950,3138,CID5394,combination,CID55182
warm,val,952,958,CID25137844,combination,CID2708
warm,val,952,1159,CID25137844,combination,CID3038
warm,val,952,1198,CID148124,combination,CID25137844
warm,val,952,1211,CID25137844,combination,CID3156
warm,val,952,1266,CID25137844,combination,CID64139
warm,val,952,1385,CID25137844,combination,CID3342
warm,val,952,1694,CID25137844,combination,CID5291
warm,val,952,1726,CID25137844,combination,CID3767
warm,val,952,1729,CID25137844,combination,CID6883
warm,val,952,1839,CID219078,combination,CID25137844
warm,val,952,1844,CID25137844,combination,CID3883
warm,val,952,1859,CID25137844,combination,CID5284583
warm,val,952,1989,CID25137844,combination,CID3002977
warm,val,952,1997,CID25137844,combination,CID4030
warm,val,952,2288,CID25137844,combination,CID5311309
warm,val,952,2333,CID104858,combination,CID25137844
warm,val,952,2379,CID158781,combination,CID25137844
warm,val,952,2425,CID25137844,combination,CID4641
warm,val,952,2426,CID25137844,combination,CID5748
warm,val,952,2543,CID25137844,combination,CID4688
warm,val,952,2651,CID25137844,combination,CID5755
warm,val,952,2689,CID1046,combination,CID25137844
warm,val,952,2709,CID25137844,combination,CID3034034
warm,val,952,3012,CID22475,combination,CID25137844
warm,val,952,3153,CID25137844,combination,CID6013
warm,val,952,3242,CID25137844,combination,CID5546
warm,val,952,3254,CID25137844,combination,CID5577
warm,val,956,1992,CID10133,combination,CID11347535
warm,val,957,3077,CID336423,combination,CID9800555
warm,val,958,989,CID156419,combination,CID2708
warm,val,958,1004,CID2708,combination,CID2771
warm,val,958,1073,CID2708,combination,CID6253
warm,val,958,1149,CID2708,combination,CID33036
warm,val,958,1159,CID2708,combination,CID3038
warm,val,958,1190,CID2708,combination,CID3055
warm,val,958,1205,CID2708,combination,CID681
warm,val,958,1211,CID2708,combination,CID3156
warm,val,958,1241,CID2708,combination,CID54611422
warm,val,958,1267,CID2708,combination,CID3009
warm,val,958,1285,CID2708,combination,CID5462501
warm,val,958,1288,CID10090750,combination,CID2708
warm,val,958,1385,CID2708,combination,CID3342
warm,val,958,1428,CID2708,combination,CID3397
warm,val,958,1442,CID2708,combination,CID446987
warm,val,958,1465,CID2708,combination,CID356653
warm,val,958,1638,CID2708,combination,CID91649
warm,val,958,1640,CID2708,combination,CID3657
warm,val,958,1694,CID2708,combination,CID5291
warm,val,958,1729,CID2708,combination,CID6883
warm,val,958,1843,CID2708,combination,CID3878
warm,val,958,1992,CID11347535,combination,CID2708
warm,val,958,1998,CID2708,combination,CID6151
warm,val,958,2006,CID2708,combination,CID4037
warm,val,958,2039,CID126941,combination,CID2708
warm,val,958,2040,CID2708,combination,CID4114
warm,val,958,2042,CID2708,combination,CID4121
warm,val,958,2064,CID2708,combination,CID441314
warm,val,958,2070,CID2708,combination,CID4201
warm,val,958,2081,CID2708,combination,CID4211
warm,val,958,2333,CID104858,combination,CID2708
warm,val,958,2335,CID2708,combination,CID4513
warm,val,958,2380,CID130881,combination,CID2708
warm,val,958,2543,CID2708,combination,CID4688
warm,val,958,2558,CID135410875,combination,CID2708
warm,val,958,2565,CID2708,combination,CID439693
warm,val,958,2580,CID2708,combination,CID6839
warm,val,958,2600,CID2708,combination,CID55329
warm,val,958,2648,CID2708,combination,CID4891
warm,val,958,2666,CID2708,combination,CID4915
warm,val,958,2667,CID2708,combination,CID9703
warm,val,958,2767,CID2708,combination,CID37542
warm,val,958,2781,CID2708,combination,CID5070
warm,val,958,3003,CID2708,combination,CID5833
warm,val,958,3099,CID1935,combination,CID2708
warm,val,958,3144,CID2708,combination,CID5401
warm,val,958,3152,CID13769,combination,CID2708
